building	effect	effect_scope	value	value_damaged	value_ruined	context_requirement
wh3_dlc23_chd_resource_medicine_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_medicine_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_obsidian_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_pastures_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_pastures_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_pastures_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_pottery_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_pottery_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_pottery_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_salt_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_salt_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_salt_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_spices_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_spices_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_spices_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_timber_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_wine_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_wine_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_resource_wine_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_factory_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_factory_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_factory_3	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_outpost_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_outpost_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_outpost_3	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_tower_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_tower_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_tower_3	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_tower_4	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_settlement_tower_5	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_special_settlement_tower_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_special_settlement_tower_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_special_settlement_tower_3	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_special_settlement_tower_4	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_special_settlement_tower_5	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_ballistics_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_ballistics_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_furnace_1	derpy_gg_built_daemonsmiths	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_furnace_2	derpy_gg_built_daemonsmiths	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_living_quaters_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_living_quaters_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_living_quaters_3	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_living_quaters_4	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_patrol_1	derpy_gg_built_khanate	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_patrol_2	derpy_gg_built_khanate	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_patrol_3	derpy_gg_built_khanate	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_port_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_port_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_port_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_temple_guardhouse_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_temple_guardhouse_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_temple_guardhouse_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_temple_guardhouse_4	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_temple_guardhouse_5	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_temple_of_hashut_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_tribute_halls_1	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_tribute_halls_2	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_tribute_halls_3	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_tribute_halls_4	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_chd_tower_tribute_halls_5	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_foreign_slot_discovery_chd_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_anurells_tomb_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_anurells_tomb_hef	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_astragoth_great_drill_of_hashut_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_astragoth_great_drill_of_hashut_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_astragoth_great_drill_of_hashut_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_black_fortress_infernal_barracks_chd	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_daemons_stump_bloodthirster_prison_chd	derpy_gg_built_slavers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_drazhoath_great_drill_of_hashut_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_drazhoath_great_drill_of_hashut_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_drazhoath_great_drill_of_hashut_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_empire_fort_chd_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_empire_fort_chd_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_empire_fort_chd_3	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_empire_fort_chd_4	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_empire_fort_chd_5	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_flayed_rock_flayed_tower_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_chd_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_chd_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_chd_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_def_1	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_def_2	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_def_3	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_hef_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_hef_2	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_hef_3	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_graves_of_the_dragons_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_great_desert_secluded_oasis_chd_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_great_desert_secluded_oasis_chd_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_great_temple_of_hashut_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_iron_storm_warmachine_graveyard_chd	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_karak_kadrin_defaced_shrine_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_karond_kar_slavers_pens_chd	derpy_gg_built_slavers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_nan_gau_repurposed_forges_chd	derpy_gg_built_daemonsmiths	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_nuln_cannon_foundry_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_sentinels_trade_station_chd	derpy_gg_built_brass	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_skavenblight_warpforges_chd	derpy_gg_built_daemonsmiths	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_the_volary_tomb_of_khengai_khan_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_tower_of_gorgoth_volcanic_deposits_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_uzkulak_ancient_inner_city_chd	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_zhatan_great_drill_of_hashut_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_zhatan_great_drill_of_hashut_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc23_special_zhatan_great_drill_of_hashut_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_cth_special_jade_dragon_astromantic_relay	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_bears_1_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_bears_mother_ostankya_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_bears_mother_ostankya_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_bears_mother_ostankya_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_bears_mother_ostankya_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_bears_mother_ostankya_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_woods_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_woods_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_ksl_woods_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_special_njevskis_citadel	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_special_ostankyas_hut	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_special_talon_of_agony_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_special_talon_of_agony_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_special_the_palace_of_scrolls	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc24_special_the_widows_tree	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_airship_hull_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_airship_hull_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_airship_hull_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_airship_hull_4	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_airship_hull_5	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_artillery_workshop_1	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_artillery_workshop_2	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_artillery_workshop_3	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_barracks_1	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_barracks_2	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_barracks_3	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_beer_hall_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_beer_hall_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_beer_hall_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_cargo_hold_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_cargo_hold_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_cargo_hold_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_crew_weapons_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_crew_weapons_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_crew_weapons_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_engineering_workshop_1	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_engineering_workshop_2	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_engineering_workshop_3	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_engines_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_engines_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_engines_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_infantry_workshop_1	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_infantry_workshop_2	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_support_radius_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwarf_spirit_of_grungni_support_radius_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwf_ranger_hub_2_all	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwf_special_settlement_oak_of_ages_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwf_trade_depot_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwf_trade_depot_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwf_trade_depot_5	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwf_workshop_infantry_1	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_dwf_workshop_infantry_2	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_emp_shooting_range_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_emp_shooting_range_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_emp_shooting_range_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_emp_wizards_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_gom_chamber_of_the_dark_lady_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_gom_militia_of_morr_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_gom_spiriters_study_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_gom_temple_of_morr_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_ancestors_hall_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_black_rose_chapterhouse	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_black_rose_chapterhouse_stables	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_dwf_reclaimed_hold_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_dwf_reclaimed_hold_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_gelt_elemental_temple	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_gelt_embassy_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_dlc25_special_gelt_embassy_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
