key	text	tooltip
derpy_gg_help_p4_dwf	#Leading a guild||-Held by whichever faction in the world has the most reputation with it - you or a rival.||-The leader carries an extra bonus, and the guild's dearest service is sold to nobody else.||-It can be taken from you. The Leaderboard tab shows who leads each guild.||#Demands||-Every so often a guild that already knows you asks for something, with a deadline on it.||-It wants either gold, or the favour you hold with its own rival.||-Pay it and your reputation jumps. Let the deadline pass and it falls, far enough to cost you a rank.||#A patron||-One of your lords, bound to one guild. Select them on the campaign map, then press Appoint.||-Their army gains replenishment and campaign movement.||-That guild's reputation pays half again and its services cost less.||-One lord, one guild. Appointing a second moves the post.	false
derpy_gg_help_t5_dwf	Losing reputation	false
derpy_gg_help_p5_dwf	#Reputation can fall||-It is earned by playing and never spent - but four things take it back, and all four can cost you a rank and the bonus that came with it.||#Upkeep, every turn||-After the opening turns, every guild you hold reputation with takes a little of it back each turn.||-The higher your rank there, the more it costs to hold. A guild you stop feeding slides back down the ladder on its own.||-The Guilds tab names the figure, in red, beside your reputation.||#A rival you have been feeding||-Earning with a guild takes reputation from the guild it argues with. You cannot court all six at once.||#A demand you let expire||-The Court tab holds the terms and the deadline. Silence costs more than the demand asked for.||#A bounty you took and failed||-Leaving an offer alone costs nothing, and handing one back costs nothing.||-Failing one you accepted costs what finishing it would have paid.	false
derpy_gg_help_of_dwf	of	false
derpy_gg_court_help_dwf	The Court holds the three things a guild does that you do not choose.||LEADING a guild is held by whichever faction in the world has the most reputation with it - you or a rival. The leader carries an extra bonus for as long as they lead, and the guild's dearest service is sold to nobody else. It can be taken from you.||A DEMAND arrives every so often from a guild that already knows you. Pay it and your reputation with them jumps; let the deadline pass and it falls, far enough to cost you a rank. A guild asks either for gold or for you to renounce the favour you hold with its rival.||A PATRON is one of your lords, bound to one guild. Their army is the better for it, that guild's reputation pays half again, and its services cost less. One lord, one guild - appointing a second moves the post.	false
message_event_text_text_derpy_gg_demand_dwf_title	A Guild Asks	false
message_event_text_text_derpy_gg_demand_dwf_primary	One of the Great Guilds has made a demand of you. The Court tab holds the terms and the deadline.	false
message_event_text_text_derpy_gg_demand_dwf_secondary	They do not ask twice.	false
message_event_text_text_derpy_gg_demand_fail_dwf_title	A Guild Is Answered With Silence	false
message_event_text_text_derpy_gg_demand_fail_dwf_primary	The deadline has passed and nothing was paid. Your reputation with that guild has fallen.	false
message_event_text_text_derpy_gg_demand_fail_dwf_secondary	The ledger is kept whether you read it or not.	false
message_event_text_text_derpy_gg_bounty_fail_dwf_title	A Guild Is Left Waiting	false
message_event_text_text_derpy_gg_bounty_fail_dwf_primary	Work you took from a guild has gone undone, and its reputation has been taken back. Handing an offer back costs nothing; taking it and failing costs what finishing it would have paid.	false
message_event_text_text_derpy_gg_bounty_fail_dwf_secondary	A promise in the ledger is a debt.	false
derpy_gg_bounty_help_dwf	A guild posts work it wants done. Take one and it becomes a mission; finish it and that guild pays gold and a large amount of reputation - far more than a normal mission. Leave an offer alone, or hand it back through the objectives panel, and nothing is lost but the offer.||BUT DO NOT TAKE ONE AND FAIL IT. A bounty you accepted and did not finish before its deadline costs that guild's reputation - exactly what finishing it would have paid. Declining work is free; promising it and not delivering is not.||The pay is read off the target, not fixed: a defended provincial capital is worth several times a ruined border town, and a rank-40 faction leader several times a fresh general. Each offer says whether the guild rates the job Routine, Hard or Grim. An offer you have not taken re-prices as the world moves; one you have taken keeps the price you agreed.	false
derpy_gg_locked_hint_dwf	Your rank with this guild is too low. Keep earning reputation.	false
message_event_text_text_derpy_gg_hit_dwf_title	A Guild Moves Against You	false
message_event_text_text_derpy_gg_hit_dwf_primary	A rival has bought the favour of a guild, and it has been spent on you.	false
message_event_text_text_derpy_gg_hit_dwf_secondary	Their favour buys more than goods.	false
message_event_text_text_derpy_gg_lead_won_brass_dwf_title	The Merchant Clans Answer To You	false
message_event_text_text_derpy_gg_lead_won_brass_dwf_primary	You now hold more reputation with The Merchant Clans than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_brass_dwf_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_brass_dwf_title	The Merchant Clans Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_brass_dwf_primary	A rival has out-earned you with The Merchant Clans. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_brass_dwf_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_immortals_dwf_title	The Hammerers Answer To You	false
message_event_text_text_derpy_gg_lead_won_immortals_dwf_primary	You now hold more reputation with The Hammerers than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_immortals_dwf_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_immortals_dwf_title	The Hammerers Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_immortals_dwf_primary	A rival has out-earned you with The Hammerers. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_immortals_dwf_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_daemonsmiths_dwf_title	The Engineers' Guild Answer To You	false
message_event_text_text_derpy_gg_lead_won_daemonsmiths_dwf_primary	You now hold more reputation with The Engineers' Guild than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_daemonsmiths_dwf_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_daemonsmiths_dwf_title	The Engineers' Guild Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_daemonsmiths_dwf_primary	A rival has out-earned you with The Engineers' Guild. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_daemonsmiths_dwf_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_khanate_dwf_title	The Rangers Answer To You	false
message_event_text_text_derpy_gg_lead_won_khanate_dwf_primary	You now hold more reputation with The Rangers than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_khanate_dwf_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_khanate_dwf_title	The Rangers Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_khanate_dwf_primary	A rival has out-earned you with The Rangers. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_khanate_dwf_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_overseers_dwf_title	The Miners' Guild Answer To You	false
message_event_text_text_derpy_gg_lead_won_overseers_dwf_primary	You now hold more reputation with The Miners' Guild than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_overseers_dwf_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_overseers_dwf_title	The Miners' Guild Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_overseers_dwf_primary	A rival has out-earned you with The Miners' Guild. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_overseers_dwf_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_slavers_dwf_title	The Grudge-Settlers Answer To You	false
message_event_text_text_derpy_gg_lead_won_slavers_dwf_primary	You now hold more reputation with The Grudge-Settlers than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_slavers_dwf_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_slavers_dwf_title	The Grudge-Settlers Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_slavers_dwf_primary	A rival has out-earned you with The Grudge-Settlers. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_slavers_dwf_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_rank_brass_2_dwf_title	The Merchant Clans Name You Beardling	false
message_event_text_text_derpy_gg_rank_brass_2_dwf_primary	Your rank with The Merchant Clans has risen to Beardling. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_2_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_brass_3_dwf_title	The Merchant Clans Name You Oathsworn	false
message_event_text_text_derpy_gg_rank_brass_3_dwf_primary	Your rank with The Merchant Clans has risen to Oathsworn. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_3_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_brass_4_dwf_title	The Merchant Clans Name You Longbeard	false
message_event_text_text_derpy_gg_rank_brass_4_dwf_primary	Your rank with The Merchant Clans has risen to Longbeard. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_4_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_brass_5_dwf_title	The Merchant Clans Name You Elder	false
message_event_text_text_derpy_gg_rank_brass_5_dwf_primary	Your rank with The Merchant Clans has risen to Elder. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_5_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_2_dwf_title	The Hammerers Name You Beardling	false
message_event_text_text_derpy_gg_rank_immortals_2_dwf_primary	Your rank with The Hammerers has risen to Beardling. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_2_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_3_dwf_title	The Hammerers Name You Oathsworn	false
message_event_text_text_derpy_gg_rank_immortals_3_dwf_primary	Your rank with The Hammerers has risen to Oathsworn. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_3_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_4_dwf_title	The Hammerers Name You Longbeard	false
message_event_text_text_derpy_gg_rank_immortals_4_dwf_primary	Your rank with The Hammerers has risen to Longbeard. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_4_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_5_dwf_title	The Hammerers Name You Elder	false
message_event_text_text_derpy_gg_rank_immortals_5_dwf_primary	Your rank with The Hammerers has risen to Elder. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_5_dwf_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_2_dwf_title	The Engineers' Guild Name You Beardling	false
